INPUT:idx	INPUT:task1_suite_id	INPUT:neutral_comment	INPUT:training_counter	OUTPUT:toxic	GOLDEN:toxic	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted	ASSIGNMENT:accepted	ASSIGNMENT:reward
193	1	Зачем он нужен	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cc6d2f304820cdb63a3dc	00027db66d--652c6a9bac0d3c5e4b2bda23	00027db66d--652cc6d2f304820cdb63a3dc	00027db66d--652cc6d2f304820cdb63a3d5	0ecb47d9c349873dc7bc52bc95ab8958	APPROVED	2023-10-16T05:14:58.408	2023-10-16T05:16:17.311	2023-10-16T05:16:17.311	0.0300000000
20	control	нет ещё, этот, фёдоров умный, а остальные глупые	1	false	false			https://platform.toloka.ai/task/41793133/00027db66d--652cc6d2f304820cdb63a3dc	00027db66d--652c699d593a5b043e0227b1	00027db66d--652cc6d2f304820cdb63a3dc	00027db66d--652cc6d2f304820cdb63a3d5	0ecb47d9c349873dc7bc52bc95ab8958	APPROVED	2023-10-16T05:14:58.408	2023-10-16T05:16:17.311	2023-10-16T05:16:17.311	0.0300000000
675	1	Так ему и надо	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cc6e467632923dd718c9d	00027db66d--652c6aa1ac0d3c5e4b2bde1a	00027db66d--652cc6e467632923dd718c9d	00027db66d--652cc6e367632923dd718c99	b24b4cb79f01cd19e87f4825b085ae45	APPROVED	2023-10-16T05:15:16.035	2023-10-16T05:17:11.760	2023-10-16T05:17:11.760	0.0320000000
9	control	https://ok.ru/profile/579040782312 этот человек провокатор!!!!!	1	false	false			https://platform.toloka.ai/task/41793133/00027db66d--652cc6e467632923dd718c9d	00027db66d--652c699d593a5b043e02279b	00027db66d--652cc6e467632923dd718c9d	00027db66d--652cc6e367632923dd718c99	b24b4cb79f01cd19e87f4825b085ae45	APPROVED	2023-10-16T05:15:16.035	2023-10-16T05:17:11.760	2023-10-16T05:17:11.760	0.0320000000
360	1	админы, из 500 прокруток не одного рейда, что за правила? надо выходить из игры	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cc6e467632923dd718c9d	00027db66d--652c6a9eac0d3c5e4b2bdb9e	00027db66d--652cc6e467632923dd718c9d	00027db66d--652cc6e367632923dd718c99	b24b4cb79f01cd19e87f4825b085ae45	APPROVED	2023-10-16T05:15:16.035	2023-10-16T05:17:11.760	2023-10-16T05:17:11.760	0.0320000000
377	1	Не верь всему что тебе по телевизору говорят	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cc6e6fd53d71b21892ab2	00027db66d--652c6a9eac0d3c5e4b2bdbc0	00027db66d--652cc6e6fd53d71b21892ab2	00027db66d--652cc6e6fd53d71b21892aaf	2df15a61d0d56b7fdeb882fb7412d32a	APPROVED	2023-10-16T05:15:18.967	2023-10-16T05:16:19.901	2023-10-16T05:16:19.901	0.0320000000
584	1	Полицейские перешли грань, дали волю вот и бесчинствуют	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cc6e6fd53d71b21892ab2	00027db66d--652c6aa0ac0d3c5e4b2bdd62	00027db66d--652cc6e6fd53d71b21892ab2	00027db66d--652cc6e6fd53d71b21892aaf	2df15a61d0d56b7fdeb882fb7412d32a	APPROVED	2023-10-16T05:15:18.967	2023-10-16T05:16:19.901	2023-10-16T05:16:19.901	0.0320000000
23	control	В окоп бы его!	1	true	false			https://platform.toloka.ai/task/41793133/00027db66d--652cc6e6fd53d71b21892ab2	00027db66d--652c699d593a5b043e0227b7	00027db66d--652cc6e6fd53d71b21892ab2	00027db66d--652cc6e6fd53d71b21892aaf	2df15a61d0d56b7fdeb882fb7412d32a	APPROVED	2023-10-16T05:15:18.967	2023-10-16T05:16:19.901	2023-10-16T05:16:19.901	0.0320000000
450	1	никакие штрафы не остановят их	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cc7244f14b96d9b31ae88	00027db66d--652c6a9fac0d3c5e4b2bdc54	00027db66d--652cc7244f14b96d9b31ae88	00027db66d--652cc7244f14b96d9b31ae81	0ecb47d9c349873dc7bc52bc95ab8958	APPROVED	2023-10-16T05:16:20.897	2023-10-16T05:17:07.402	2023-10-16T05:17:07.402	0.0300000000
49	1	Испортили песню, нехорошие	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cc7244f14b96d9b31ae88	00027db66d--652c6a9aac0d3c5e4b2bd8f7	00027db66d--652cc7244f14b96d9b31ae88	00027db66d--652cc7244f14b96d9b31ae81	0ecb47d9c349873dc7bc52bc95ab8958	APPROVED	2023-10-16T05:16:20.897	2023-10-16T05:17:07.402	2023-10-16T05:17:07.402	0.0300000000
19	control	Нечего отдыхать в Турцию итп, своих курортов много, а турки в натуре плохие	1	false	false			https://platform.toloka.ai/task/41793133/00027db66d--652cc7244f14b96d9b31ae88	00027db66d--652c699d593a5b043e0227af	00027db66d--652cc7244f14b96d9b31ae88	00027db66d--652cc7244f14b96d9b31ae81	0ecb47d9c349873dc7bc52bc95ab8958	APPROVED	2023-10-16T05:16:20.897	2023-10-16T05:17:07.402	2023-10-16T05:17:07.402	0.0300000000
584	1	Полицейские перешли грань, дали волю вот и бесчинствуют	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cc725b807d273d2554bd5	00027db66d--652c6aa0ac0d3c5e4b2bdd62	00027db66d--652cc725b807d273d2554bd5	00027db66d--652cc725b807d273d2554bd3	0f77bad737c4aeccc7866ffd3579fcc4	APPROVED	2023-10-16T05:16:21.594	2023-10-16T05:17:22.820	2023-10-16T05:17:22.820	0.0300000000
16	control	а такие как ты изображают из себя рэмбов	1	false	false			https://platform.toloka.ai/task/41793133/00027db66d--652cc725b807d273d2554bd5	00027db66d--652c699d593a5b043e0227a9	00027db66d--652cc725b807d273d2554bd5	00027db66d--652cc725b807d273d2554bd3	0f77bad737c4aeccc7866ffd3579fcc4	APPROVED	2023-10-16T05:16:21.594	2023-10-16T05:17:22.820	2023-10-16T05:17:22.820	0.0300000000
330	1	Первый раз слышу, чтобы людей так обзывали	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cc725b807d273d2554bd5	00027db66d--652c6a9dac0d3c5e4b2bdb50	00027db66d--652cc725b807d273d2554bd5	00027db66d--652cc725b807d273d2554bd3	0f77bad737c4aeccc7866ffd3579fcc4	APPROVED	2023-10-16T05:16:21.594	2023-10-16T05:17:22.820	2023-10-16T05:17:22.820	0.0300000000
297	1	Волшебная на голову,99% в россии рожают и так себя не видут	1	true				https://platform.toloka.ai/task/41793133/00027db66d--652cc725e013ff63cffed851	00027db66d--652c6a9dac0d3c5e4b2bdb0c	00027db66d--652cc725e013ff63cffed851	00027db66d--652cc725e013ff63cffed848	2df15a61d0d56b7fdeb882fb7412d32a	APPROVED	2023-10-16T05:16:21.053	2023-10-16T05:17:22.862	2023-10-16T05:17:22.862	0.0300000000
330	1	Первый раз слышу, чтобы людей так обзывали	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cc725e013ff63cffed851	00027db66d--652c6a9dac0d3c5e4b2bdb50	00027db66d--652cc725e013ff63cffed851	00027db66d--652cc725e013ff63cffed848	2df15a61d0d56b7fdeb882fb7412d32a	APPROVED	2023-10-16T05:16:21.053	2023-10-16T05:17:22.862	2023-10-16T05:17:22.862	0.0300000000
5	control	Спартак сегодня побьют очко этим футболистам	1	true	true			https://platform.toloka.ai/task/41793133/00027db66d--652cc725e013ff63cffed851	00027db66d--652c699d593a5b043e022793	00027db66d--652cc725e013ff63cffed851	00027db66d--652cc725e013ff63cffed848	2df15a61d0d56b7fdeb882fb7412d32a	APPROVED	2023-10-16T05:16:21.053	2023-10-16T05:17:22.862	2023-10-16T05:17:22.862	0.0300000000
13	control	Админы, вы ненормальные из 500 прокруток не одного рейда что за правила нехорошие надо выходить из игры	1	true	false			https://platform.toloka.ai/task/41793133/00027db66d--652cc73567632923dd71a392	00027db66d--652c699d593a5b043e0227a3	00027db66d--652cc73567632923dd71a392	00027db66d--652cc73567632923dd71a38f	9084dab6a57846531541406169a3ed95	APPROVED	2023-10-16T05:16:37.374	2023-10-16T05:16:54.844	2023-10-16T05:16:54.844	0.0300000000
371	1	вы прежде чем такое выкладывать хоть сами то достоверность инфы проверяйте, а не играйте в сломанный телефон.	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cc73567632923dd71a392	00027db66d--652c6a9eac0d3c5e4b2bdbb4	00027db66d--652cc73567632923dd71a392	00027db66d--652cc73567632923dd71a38f	9084dab6a57846531541406169a3ed95	APPROVED	2023-10-16T05:16:37.374	2023-10-16T05:16:54.844	2023-10-16T05:16:54.844	0.0300000000
749	1	Это в какой же стране? Ну-ка расскажи нам	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cc73567632923dd71a392	00027db66d--652c6aa2ac0d3c5e4b2bdeb1	00027db66d--652cc73567632923dd71a392	00027db66d--652cc73567632923dd71a38f	9084dab6a57846531541406169a3ed95	APPROVED	2023-10-16T05:16:37.374	2023-10-16T05:16:54.844	2023-10-16T05:16:54.844	0.0300000000
584	1	Полицейские перешли грань, дали волю вот и бесчинствуют	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cc748fd53d71b21893c0b	00027db66d--652c6aa0ac0d3c5e4b2bdd62	00027db66d--652cc748fd53d71b21893c0b	00027db66d--652cc748fd53d71b21893bfa	9084dab6a57846531541406169a3ed95	APPROVED	2023-10-16T05:16:56.416	2023-10-16T05:17:13.352	2023-10-16T05:17:13.352	0.0300000000
273	1	Зачем мне просрочку и еще платить за нее?	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cc748fd53d71b21893c0b	00027db66d--652c6a9cac0d3c5e4b2bdada	00027db66d--652cc748fd53d71b21893c0b	00027db66d--652cc748fd53d71b21893bfa	9084dab6a57846531541406169a3ed95	APPROVED	2023-10-16T05:16:56.416	2023-10-16T05:17:13.352	2023-10-16T05:17:13.352	0.0300000000
37	control	это не от того что желающих работать нет. а от того что эти единоросы душат всеми возможными способами сельское хозяйство	1	false	false			https://platform.toloka.ai/task/41793133/00027db66d--652cc748fd53d71b21893c0b	00027db66d--652c699e593a5b043e0227d3	00027db66d--652cc748fd53d71b21893c0b	00027db66d--652cc748fd53d71b21893bfa	9084dab6a57846531541406169a3ed95	APPROVED	2023-10-16T05:16:56.416	2023-10-16T05:17:13.352	2023-10-16T05:17:13.352	0.0300000000
466	1	эй вы.. люди которые меня называют...путиноидом..вам ситуация с беларусью не о чем не говорит?а??	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cc7549404dc38e66c74d1	00027db66d--652c6a9fac0d3c5e4b2bdc74	00027db66d--652cc7549404dc38e66c74d1	00027db66d--652cc7549404dc38e66c74cc	0ecb47d9c349873dc7bc52bc95ab8958	APPROVED	2023-10-16T05:17:08.779	2023-10-16T05:18:25.942	2023-10-16T05:18:25.942	0.0300000000
38	control	Первый раз слышу что бы обезьян так обзывали	1	false	false			https://platform.toloka.ai/task/41793133/00027db66d--652cc7549404dc38e66c74d1	00027db66d--652c699e593a5b043e0227d5	00027db66d--652cc7549404dc38e66c74d1	00027db66d--652cc7549404dc38e66c74cc	0ecb47d9c349873dc7bc52bc95ab8958	APPROVED	2023-10-16T05:17:08.779	2023-10-16T05:18:25.942	2023-10-16T05:18:25.942	0.0300000000
273	1	Зачем мне просрочку и еще платить за нее?	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cc7549404dc38e66c74d1	00027db66d--652c6a9cac0d3c5e4b2bdada	00027db66d--652cc7549404dc38e66c74d1	00027db66d--652cc7549404dc38e66c74cc	0ecb47d9c349873dc7bc52bc95ab8958	APPROVED	2023-10-16T05:17:08.779	2023-10-16T05:18:25.942	2023-10-16T05:18:25.942	0.0300000000
612	1	Что нового? Пластиковый обвес?	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cc759e013ff63cffee2a4	00027db66d--652c6aa1ac0d3c5e4b2bdd9b	00027db66d--652cc759e013ff63cffee2a4	00027db66d--652cc758e013ff63cffee2a2	b24b4cb79f01cd19e87f4825b085ae45	APPROVED	2023-10-16T05:17:13.009	2023-10-16T05:19:34.612	2023-10-16T05:19:34.612	0.0320000000
23	control	В окоп бы его!	1	true	false			https://platform.toloka.ai/task/41793133/00027db66d--652cc759e013ff63cffee2a4	00027db66d--652c699d593a5b043e0227b7	00027db66d--652cc759e013ff63cffee2a4	00027db66d--652cc758e013ff63cffee2a2	b24b4cb79f01cd19e87f4825b085ae45	APPROVED	2023-10-16T05:17:13.009	2023-10-16T05:19:34.612	2023-10-16T05:19:34.612	0.0320000000
640	1	Я уже год коплю на L 200, а рыбаки их топят как нечего делать.	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cc759e013ff63cffee2a4	00027db66d--652c6aa1ac0d3c5e4b2bddd3	00027db66d--652cc759e013ff63cffee2a4	00027db66d--652cc758e013ff63cffee2a2	b24b4cb79f01cd19e87f4825b085ae45	APPROVED	2023-10-16T05:17:13.009	2023-10-16T05:19:34.612	2023-10-16T05:19:34.612	0.0320000000
179	1	Ну а ты для себя точку поставила или тоже некая выжидательная позиция?	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cc75afd53d71b2189401f	00027db66d--652c6a9bac0d3c5e4b2bda07	00027db66d--652cc75afd53d71b2189401f	00027db66d--652cc75afd53d71b2189401b	9084dab6a57846531541406169a3ed95	APPROVED	2023-10-16T05:17:14.694	2023-10-16T05:17:31.524	2023-10-16T05:17:31.524	0.0300000000
27	control	твоя церковь тебе не поможет	1	true	false			https://platform.toloka.ai/task/41793133/00027db66d--652cc75afd53d71b2189401f	00027db66d--652c699d593a5b043e0227bf	00027db66d--652cc75afd53d71b2189401f	00027db66d--652cc75afd53d71b2189401b	9084dab6a57846531541406169a3ed95	APPROVED	2023-10-16T05:17:14.694	2023-10-16T05:17:31.524	2023-10-16T05:17:31.524	0.0300000000
117	1	Кто за рулём то, почему уехал?	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cc75afd53d71b2189401f	00027db66d--652c6a9bac0d3c5e4b2bd98a	00027db66d--652cc75afd53d71b2189401f	00027db66d--652cc75afd53d71b2189401b	9084dab6a57846531541406169a3ed95	APPROVED	2023-10-16T05:17:14.694	2023-10-16T05:17:31.524	2023-10-16T05:17:31.524	0.0300000000
612	1	Что нового? Пластиковый обвес?	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cc764a8ebdc7126e3cce2	00027db66d--652c6aa1ac0d3c5e4b2bdd9b	00027db66d--652cc764a8ebdc7126e3cce2	00027db66d--652cc764a8ebdc7126e3ccdf	2df15a61d0d56b7fdeb882fb7412d32a	APPROVED	2023-10-16T05:17:24.310	2023-10-16T05:18:26.307	2023-10-16T05:18:26.307	0.0300000000
202	1	Я смотрю такой вы начитанный, лучше бы не разговаривали, а физически поработали	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cc764a8ebdc7126e3cce2	00027db66d--652c6a9cac0d3c5e4b2bda43	00027db66d--652cc764a8ebdc7126e3cce2	00027db66d--652cc764a8ebdc7126e3ccdf	2df15a61d0d56b7fdeb882fb7412d32a	APPROVED	2023-10-16T05:17:24.310	2023-10-16T05:18:26.307	2023-10-16T05:18:26.307	0.0300000000
22	control	да ты бабуля уже всем надоела, кому только было возможно. это твой образ жизни, искренне сочувствую домашним.	1	false	false			https://platform.toloka.ai/task/41793133/00027db66d--652cc764a8ebdc7126e3cce2	00027db66d--652c699d593a5b043e0227b5	00027db66d--652cc764a8ebdc7126e3cce2	00027db66d--652cc764a8ebdc7126e3ccdf	2df15a61d0d56b7fdeb882fb7412d32a	APPROVED	2023-10-16T05:17:24.310	2023-10-16T05:18:26.307	2023-10-16T05:18:26.307	0.0300000000
27	1	какая то выкинула .....стерилизуйте своих питомцев,люди!!!!	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cc7a367632923dd71c0a5	00027db66d--652c6a9aac0d3c5e4b2bd8cb	00027db66d--652cc7a367632923dd71c0a5	00027db66d--652cc7a367632923dd71c0a1	0ecb47d9c349873dc7bc52bc95ab8958	APPROVED	2023-10-16T05:18:27.283	2023-10-16T05:19:26.686	2023-10-16T05:19:26.686	0.0300000000
4	control	Ага, именно твак вы, на нас все стрелки переводите! А вы прямо ангелочки майданные, белые и пушистые!	1	true	true			https://platform.toloka.ai/task/41793133/00027db66d--652cc7a367632923dd71c0a5	00027db66d--652c699d593a5b043e022791	00027db66d--652cc7a367632923dd71c0a5	00027db66d--652cc7a367632923dd71c0a1	0ecb47d9c349873dc7bc52bc95ab8958	APPROVED	2023-10-16T05:18:27.283	2023-10-16T05:19:26.686	2023-10-16T05:19:26.686	0.0300000000
661	1	Ты девушка которая хочет всех мужиков забрать себе	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cc7a367632923dd71c0a5	00027db66d--652c6aa1ac0d3c5e4b2bddfe	00027db66d--652cc7a367632923dd71c0a5	00027db66d--652cc7a367632923dd71c0a1	0ecb47d9c349873dc7bc52bc95ab8958	APPROVED	2023-10-16T05:18:27.283	2023-10-16T05:19:26.686	2023-10-16T05:19:26.686	0.0300000000
36	control	а кто сейчас? лайкаем/гавкаем/во что превратили и сами превратились! бабки,бабло! их не заберешь на другую чторону,но спросят!	1	true	false			https://platform.toloka.ai/task/41793133/00027db66d--652cc7af4f14b96d9b31cc73	00027db66d--652c699e593a5b043e0227d1	00027db66d--652cc7af4f14b96d9b31cc73	00027db66d--652cc7af4f14b96d9b31cc71	2df15a61d0d56b7fdeb882fb7412d32a	APPROVED	2023-10-16T05:18:39.750	2023-10-16T05:19:42.002	2023-10-16T05:19:42.002	0.0300000000
559	1	из за таких невинные страдают	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cc7af4f14b96d9b31cc73	00027db66d--652c6aa0ac0d3c5e4b2bdd30	00027db66d--652cc7af4f14b96d9b31cc73	00027db66d--652cc7af4f14b96d9b31cc71	2df15a61d0d56b7fdeb882fb7412d32a	APPROVED	2023-10-16T05:18:39.750	2023-10-16T05:19:42.002	2023-10-16T05:19:42.002	0.0300000000
371	1	вы прежде чем такое выкладывать хоть сами то достоверность инфы проверяйте, а не играйте в сломанный телефон.	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cc7af4f14b96d9b31cc73	00027db66d--652c6a9eac0d3c5e4b2bdbb4	00027db66d--652cc7af4f14b96d9b31cc73	00027db66d--652cc7af4f14b96d9b31cc71	2df15a61d0d56b7fdeb882fb7412d32a	APPROVED	2023-10-16T05:18:39.750	2023-10-16T05:19:42.002	2023-10-16T05:19:42.002	0.0300000000
360	1	админы, из 500 прокруток не одного рейда, что за правила? надо выходить из игры	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cc7bab807d273d2556c7b	00027db66d--652c6a9eac0d3c5e4b2bdb9e	00027db66d--652cc7bab807d273d2556c7b	00027db66d--652cc7bab807d273d2556c74	838cca2d5e63ce82a734fa443980201c	APPROVED	2023-10-16T05:18:50.671	2023-10-16T05:23:57.434	2023-10-16T05:23:57.434	0.0320000000
506	1	Что то эта группа стала довольно странной	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cc7bab807d273d2556c7b	00027db66d--652c6aa0ac0d3c5e4b2bdcc6	00027db66d--652cc7bab807d273d2556c7b	00027db66d--652cc7bab807d273d2556c74	838cca2d5e63ce82a734fa443980201c	APPROVED	2023-10-16T05:18:50.671	2023-10-16T05:23:57.434	2023-10-16T05:23:57.434	0.0320000000
13	control	Админы, вы ненормальные из 500 прокруток не одного рейда что за правила нехорошие надо выходить из игры	1	true	false			https://platform.toloka.ai/task/41793133/00027db66d--652cc7bab807d273d2556c7b	00027db66d--652c699d593a5b043e0227a3	00027db66d--652cc7bab807d273d2556c7b	00027db66d--652cc7bab807d273d2556c74	838cca2d5e63ce82a734fa443980201c	APPROVED	2023-10-16T05:18:50.671	2023-10-16T05:23:57.434	2023-10-16T05:23:57.434	0.0320000000
377	1	Не верь всему что тебе по телевизору говорят	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cc7c2e013ff63cffef905	00027db66d--652c6a9eac0d3c5e4b2bdbc0	00027db66d--652cc7c2e013ff63cffef905	00027db66d--652cc7c2e013ff63cffef8fc	23d678b16ea22b57cfcce11849b57a08	APPROVED	2023-10-16T05:18:58.310	2023-10-16T05:19:34.414	2023-10-16T05:19:34.414	0.0320000000
290	1	Сами же вчера еще проигрывали с ВР ТИ, а сегодня сами этим же занялись	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cc7c2e013ff63cffef905	00027db66d--652c6a9dac0d3c5e4b2bdafe	00027db66d--652cc7c2e013ff63cffef905	00027db66d--652cc7c2e013ff63cffef8fc	23d678b16ea22b57cfcce11849b57a08	APPROVED	2023-10-16T05:18:58.310	2023-10-16T05:19:34.414	2023-10-16T05:19:34.414	0.0320000000
38	control	Первый раз слышу что бы обезьян так обзывали	1	false	false			https://platform.toloka.ai/task/41793133/00027db66d--652cc7c2e013ff63cffef905	00027db66d--652c699e593a5b043e0227d5	00027db66d--652cc7c2e013ff63cffef905	00027db66d--652cc7c2e013ff63cffef8fc	23d678b16ea22b57cfcce11849b57a08	APPROVED	2023-10-16T05:18:58.310	2023-10-16T05:19:34.414	2023-10-16T05:19:34.414	0.0320000000
312	1	Нужно изолировать площадку от них, достучаться иными вариантами до них тяжело	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cc7dfa8ebdc7126e3e87a	00027db66d--652c6a9dac0d3c5e4b2bdb2c	00027db66d--652cc7dfa8ebdc7126e3e87a	00027db66d--652cc7dfa8ebdc7126e3e878	0ecb47d9c349873dc7bc52bc95ab8958	APPROVED	2023-10-16T05:19:27.905	2023-10-16T05:20:23.573	2023-10-16T05:20:23.573	0.0300000000
388	1	К сожалению, реальное соотношение вполне паритетно; десятки миллионов силовиков, самих чиновников, и просто  тех кто поддерживают власть	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cc7dfa8ebdc7126e3e87a	00027db66d--652c6a9eac0d3c5e4b2bdbd6	00027db66d--652cc7dfa8ebdc7126e3e87a	00027db66d--652cc7dfa8ebdc7126e3e878	0ecb47d9c349873dc7bc52bc95ab8958	APPROVED	2023-10-16T05:19:27.905	2023-10-16T05:20:23.573	2023-10-16T05:20:23.573	0.0300000000
29	control	Не смешно-то так? Такую ерунду обычный бомж(городской сумасшедший) лучше делает, когда к прохожим пристает орет на них.	1	false	false			https://platform.toloka.ai/task/41793133/00027db66d--652cc7dfa8ebdc7126e3e87a	00027db66d--652c699d593a5b043e0227c3	00027db66d--652cc7dfa8ebdc7126e3e87a	00027db66d--652cc7dfa8ebdc7126e3e878	0ecb47d9c349873dc7bc52bc95ab8958	APPROVED	2023-10-16T05:19:27.905	2023-10-16T05:20:23.573	2023-10-16T05:20:23.573	0.0300000000
371	1	вы прежде чем такое выкладывать хоть сами то достоверность инфы проверяйте, а не играйте в сломанный телефон.	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cc7e1e013ff63cffeffcb	00027db66d--652c6a9eac0d3c5e4b2bdbb4	00027db66d--652cc7e1e013ff63cffeffcb	00027db66d--652cc7e1e013ff63cffeffc8	67a49280a47a0c2462d65dc0998d4d3e	APPROVED	2023-10-16T05:19:29.633	2023-10-16T05:23:39.942	2023-10-16T05:23:39.942	0.0320000000
23	control	В окоп бы его!	1	false	false			https://platform.toloka.ai/task/41793133/00027db66d--652cc7e1e013ff63cffeffcb	00027db66d--652c699d593a5b043e0227b7	00027db66d--652cc7e1e013ff63cffeffcb	00027db66d--652cc7e1e013ff63cffeffc8	67a49280a47a0c2462d65dc0998d4d3e	APPROVED	2023-10-16T05:19:29.633	2023-10-16T05:23:39.942	2023-10-16T05:23:39.942	0.0320000000
202	1	Я смотрю такой вы начитанный, лучше бы не разговаривали, а физически поработали	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cc7e1e013ff63cffeffcb	00027db66d--652c6a9cac0d3c5e4b2bda43	00027db66d--652cc7e1e013ff63cffeffcb	00027db66d--652cc7e1e013ff63cffeffc8	67a49280a47a0c2462d65dc0998d4d3e	APPROVED	2023-10-16T05:19:29.633	2023-10-16T05:23:39.942	2023-10-16T05:23:39.942	0.0320000000
27	1	какая то выкинула .....стерилизуйте своих питомцев,люди!!!!	1	true				https://platform.toloka.ai/task/41793133/00027db66d--652cc7e7f304820cdb63e38f	00027db66d--652c6a9aac0d3c5e4b2bd8cb	00027db66d--652cc7e7f304820cdb63e38f	00027db66d--652cc7e7f304820cdb63e38a	23d678b16ea22b57cfcce11849b57a08	APPROVED	2023-10-16T05:19:35.986	2023-10-16T05:22:45.771	2023-10-16T05:22:45.771	0.0320000000
31	control	Уезжай в Украину, там твоё лицо	1	true	false			https://platform.toloka.ai/task/41793133/00027db66d--652cc7e7f304820cdb63e38f	00027db66d--652c699d593a5b043e0227c7	00027db66d--652cc7e7f304820cdb63e38f	00027db66d--652cc7e7f304820cdb63e38a	23d678b16ea22b57cfcce11849b57a08	APPROVED	2023-10-16T05:19:35.986	2023-10-16T05:22:45.771	2023-10-16T05:22:45.771	0.0320000000
179	1	Ну а ты для себя точку поставила или тоже некая выжидательная позиция?	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cc7e7f304820cdb63e38f	00027db66d--652c6a9bac0d3c5e4b2bda07	00027db66d--652cc7e7f304820cdb63e38f	00027db66d--652cc7e7f304820cdb63e38a	23d678b16ea22b57cfcce11849b57a08	APPROVED	2023-10-16T05:19:35.986	2023-10-16T05:22:45.771	2023-10-16T05:22:45.771	0.0320000000
40	control	Уйди с дороги россиян	1	false	false			https://platform.toloka.ai/task/41793133/00027db66d--652cc7e8a8ebdc7126e3e9fd	00027db66d--652c699e593a5b043e0227d9	00027db66d--652cc7e8a8ebdc7126e3e9fd	00027db66d--652cc7e7a8ebdc7126e3e9fb	b24b4cb79f01cd19e87f4825b085ae45	APPROVED	2023-10-16T05:19:36.023	2023-10-16T05:21:45.987	2023-10-16T05:21:45.987	0.0300000000
506	1	Что то эта группа стала довольно странной	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cc7e8a8ebdc7126e3e9fd	00027db66d--652c6aa0ac0d3c5e4b2bdcc6	00027db66d--652cc7e8a8ebdc7126e3e9fd	00027db66d--652cc7e7a8ebdc7126e3e9fb	b24b4cb79f01cd19e87f4825b085ae45	APPROVED	2023-10-16T05:19:36.023	2023-10-16T05:21:45.987	2023-10-16T05:21:45.987	0.0300000000
160	1	такого, как в киеве, не будет.	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cc7e8a8ebdc7126e3e9fd	00027db66d--652c6a9bac0d3c5e4b2bd9e1	00027db66d--652cc7e8a8ebdc7126e3e9fd	00027db66d--652cc7e7a8ebdc7126e3e9fb	b24b4cb79f01cd19e87f4825b085ae45	APPROVED	2023-10-16T05:19:36.023	2023-10-16T05:21:45.987	2023-10-16T05:21:45.987	0.0300000000
26	control	А так он обманщик как и вся единая россия!	1	true	false			https://platform.toloka.ai/task/41793133/00027db66d--652cc7ef4f14b96d9b31da84	00027db66d--652c699d593a5b043e0227bd	00027db66d--652cc7ef4f14b96d9b31da84	00027db66d--652cc7ef4f14b96d9b31da81	2df15a61d0d56b7fdeb882fb7412d32a	APPROVED	2023-10-16T05:19:43.963	2023-10-16T05:20:44.989	2023-10-16T05:20:44.989	0.0300000000
